montage algorithm deadline budget maxDeadline minDeadline userDeadline plannedExecutionTime maxBuget minBudget userBudget plannedExecutionCost inConstrains
MONTAGE.n.1000.11 sdbws 0.7 0.3 186040 43720 143344 127346 0.2259518480000004 0.04758428699999999 0.10109455530000011 0.07203851799999975 1
MONTAGE.n.1000.12 sdbws 0.7 0.3 192430 45756 148427.8 128992 0.22603853200000032 0.047590541999999986 0.10112493900000008 0.0712108339999998 1
MONTAGE.n.1000.13 sdbws 0.7 0.3 220610 53922 170603.59999999998 136769 0.2265553020000004 0.04776651600000004 0.10140315180000015 0.0665269570000001 1
MONTAGE.n.1000.14 sdbws 0.7 0.3 188690 44353 145388.9 132002 0.22580515200000043 0.04747127999999997 0.1009714416000001 0.06660741199999999 1
MONTAGE.n.1000.15 sdbws 0.7 0.3 201460 48334 155522.2 128632 0.22590183800000038 0.04753591500000011 0.10104569190000018 0.066906443 1
MONTAGE.n.1000.16 sdbws 0.7 0.3 205100 49397 158389.09999999998 127407 0.22594184600000058 0.047456685000000026 0.10100223330000019 0.06695745099999989 1
MONTAGE.n.1000.17 sdbws 0.7 0.3 220620 53819 170579.7 134600 0.22617189200000057 0.04762723799999999 0.10119063420000016 0.06670939899999995 1
MONTAGE.n.1000.18 sdbws 0.7 0.3 210020 50417 162139.09999999998 136115 0.22622523600000022 0.047708553000000015 0.10126355790000008 0.07175540399999984 1
MONTAGE.n.1000.19 sdbws 0.7 0.3 199940 47792 154295.59999999998 131783 0.2259685180000006 0.04747836899999999 0.10102541370000018 0.06646016 1
MONTAGE.n.1000.2 sdbws 0.7 0.3 202610 48633 156416.9 128078 0.22579848400000063 0.04741957200000005 0.10093324560000022 0.06713633099999992 1
MONTAGE.n.1000.3 sdbws 0.7 0.3 227920 56107 176376.09999999998 141859 0.22649195600000036 0.04775442300000001 0.10137568290000011 0.06659064000000005 1
MONTAGE.n.1000.4 sdbws 0.7 0.3 215940 52654 166954.2 137139 0.22643527800000032 0.047706885000000046 0.10132540290000012 0.06614606000000012 1
MONTAGE.n.1000.5 sdbws 0.7 0.3 182580 42604 140587.2 125480 0.2255984440000006 0.04748212200000001 0.10091701860000019 0.07174035099999955 1
MONTAGE.n.1000.6 sdbws 0.7 0.3 198510 47199 153116.7 126348 0.22598185400000023 0.04743124800000004 0.10099642980000009 0.066853389 1
MONTAGE.n.1000.7 sdbws 0.7 0.3 223350 54643 172737.9 136947 0.22617856000000044 0.04766977200000001 0.10122240840000013 0.0669279459999999 1
MONTAGE.n.1000.8 sdbws 0.7 0.3 215670 52470 166710 132499 0.22621190000000047 0.047642667 0.10121343690000015 0.06660158700000007 1
MONTAGE.n.1000.9 sdbws 0.7 0.3 227480 56025 176043.5 133297 0.22622190200000045 0.047623902 0.10120330200000013 0.06707564199999994 1
MONTAGE.n.200.0 sdbws 0.7 0.3 64100 18903 50540.899999999994 50343 0.04416883200000015 0.009267408000000012 0.019737835200000053 0.013049088999999977 1
MONTAGE.n.200.1 sdbws 0.7 0.3 68650 20252 54130.6 54183 0.0442888560000001 0.009301185000000014 0.019797486300000038 0.013066638999999982 0
MONTAGE.n.200.10 sdbws 0.7 0.3 65770 19371 51850.3 56202 0.0443088600000001 0.009343719000000016 0.019833261300000044 0.013124529999999983 0
MONTAGE.n.200.11 sdbws 0.7 0.3 66110 19431 52106.3 53160 0.044352202000000084 0.009349974000000013 0.019850642400000035 0.013068379999999985 0
MONTAGE.n.200.12 sdbws 0.7 0.3 62020 18201 48874.3 50745 0.04428552200000012 0.009332460000000011 0.01981837860000004 0.013121189999999972 0
MONTAGE.n.200.13 sdbws 0.7 0.3 70770 20803 55779.899999999994 50461 0.04431886200000012 0.009300768000000011 0.019806196200000042 0.013032950999999982 1
MONTAGE.n.200.14 sdbws 0.7 0.3 67480 19903 53206.9 54335 0.04433553200000014 0.009343302000000012 0.01984097100000005 0.013268555999999985 0
MONTAGE.n.200.15 sdbws 0.7 0.3 63740 18773 50249.899999999994 50031 0.044268852000000095 0.009282420000000013 0.019778349600000036 0.012825230999999979 1
MONTAGE.n.200.16 sdbws 0.7 0.3 68710 20175 54149.5 51763 0.04431552800000011 0.009321618000000018 0.019819791000000045 0.01316864999999998 1
MONTAGE.n.200.17 sdbws 0.7 0.3 66170 19503 52169.899999999994 51445 0.04427552000000015 0.009333294000000016 0.019815961800000056 0.013051720999999987 1
MONTAGE.n.200.18 sdbws 0.7 0.3 65340 19223 51504.899999999994 52927 0.0443388660000001 0.009319950000000016 0.019825624800000042 0.012845261999999986 0
MONTAGE.n.200.19 sdbws 0.7 0.3 64750 19043 51037.899999999994 53142 0.04425885000000013 0.009289926000000013 0.019780603200000045 0.012991696999999977 0
MONTAGE.n.200.2 sdbws 0.7 0.3 68550 20149 54029.7 57617 0.044388876000000126 0.00936415200000001 0.019871569200000043 0.013408405999999977 0
MONTAGE.n.200.3 sdbws 0.7 0.3 71400 21053 56295.899999999994 60198 0.044385542000000104 0.009364152000000013 0.01987056900000004 0.013053833999999981 0
MONTAGE.n.200.4 sdbws 0.7 0.3 68350 20114 53879.2 57985 0.0443155280000001 0.009346221000000014 0.019837013100000037 0.012948910999999985 0
MONTAGE.n.200.5 sdbws 0.7 0.3 67910 19933 53516.9 53938 0.044278854000000124 0.00929367900000002 0.019789231500000053 0.01310574299999999 0
MONTAGE.n.200.6 sdbws 0.7 0.3 64420 19043 50806.899999999994 53735 0.04429885800000012 0.009317865000000019 0.019812162900000048 0.013020454999999983 0
MONTAGE.n.200.7 sdbws 0.7 0.3 65550 19342 51687.6 53276 0.04430552600000011 0.009305355000000012 0.01980540630000004 0.013251828999999979 0
MONTAGE.n.200.8 sdbws 0.7 0.3 69310 20458 54654.4 55118 0.044328864000000134 0.009348723000000008 0.019842765300000044 0.013107908999999984 0
MONTAGE.n.200.9 sdbws 0.7 0.3 67480 19852 53191.6 52695 0.044278854000000145 0.009303270000000013 0.019795945200000054 0.01304169299999998 1
MONTAGE.n.300.0 sdbws 0.7 0.3 88060 24661 69040.29999999999 58983 0.06700339800000021 0.014077085999999983 0.02995497960000005 0.019649775999999956 1
MONTAGE.n.300.1 sdbws 0.7 0.3 83500 23312 65443.6 56219 0.06700673200000024 0.01406749499999999 0.029949266100000066 0.020154987999999964 1
MONTAGE.n.300.10 sdbws 0.7 0.3 91260 25567 71552.1 66592 0.06716343000000026 0.01419301199999998 0.030084137400000065 0.01982058199999996 1
MONTAGE.n.300.11 sdbws 0.7 0.3 96430 27173 75652.9 66213 0.06713675800000021 0.014143805999999974 0.030041691600000045 0.01978387199999996 1
MONTAGE.n.300.12 sdbws 0.7 0.3 89530 25009 70173.7 62747 0.06697005800000026 0.014092097999999992 0.029955486000000073 0.019760052999999948 1
MONTAGE.n.300.13 sdbws 0.7 0.3 92700 25937 72671.1 62875 0.06699339600000029 0.014088344999999985 0.029959860300000075 0.019742576999999952 1
MONTAGE.n.300.14 sdbws 0.7 0.3 86200 24063 67558.9 59329 0.06712008800000024 0.014167991999999985 0.030053620800000062 0.019748998999999965 1
MONTAGE.n.300.15 sdbws 0.7 0.3 95370 26751 74784.29999999999 64353 0.06708341400000022 0.014121704999999986 0.030010217700000057 0.01953205599999996 1
MONTAGE.n.300.16 sdbws 0.7 0.3 88330 24703 69241.9 57777 0.06699006200000025 0.014069162999999985 0.029945432700000066 0.019611472999999945 1
MONTAGE.n.300.17 sdbws 0.7 0.3 90160 25292 70699.6 62469 0.06710008400000023 0.014098352999999997 0.029998872300000066 0.019893257999999973 1
MONTAGE.n.300.18 sdbws 0.7 0.3 87680 24543 68738.9 61637 0.06709008200000023 0.014152562999999995 0.03003381870000007 0.01979429299999997 1
MONTAGE.n.300.19 sdbws 0.7 0.3 82980 23076 65008.799999999996 60061 0.06704674000000024 0.014144222999999989 0.03001497810000006 0.019664004999999943 1
MONTAGE.n.300.2 sdbws 0.7 0.3 92270 25846 72342.79999999999 65319 0.06704340600000026 0.014168408999999984 0.030030908100000066 0.019793068999999955 1
MONTAGE.n.300.3 sdbws 0.7 0.3 85520 23822 67010.6 57432 0.06702673600000027 0.014095850999999989 0.029975116500000072 0.020128403999999978 1
MONTAGE.n.300.4 sdbws 0.7 0.3 80630 22378 63154.399999999994 60755 0.06691004600000026 0.014110445999999987 0.02995032600000007 0.01983709799999994 1
MONTAGE.n.300.5 sdbws 0.7 0.3 92140 25807 72240.1 65272 0.06707341200000028 0.014152145999999989 0.030028525800000073 0.01978139499999996 1
MONTAGE.n.300.6 sdbws 0.7 0.3 88320 24702 69234.6 66735 0.06708674800000025 0.014173829999999988 0.03004770540000007 0.019959926999999964 1
MONTAGE.n.300.7 sdbws 0.7 0.3 80920 22556 63410.799999999996 63436 0.06691004600000025 0.014097101999999976 0.029940985200000058 0.019574828999999953 0
MONTAGE.n.300.8 sdbws 0.7 0.3 84470 23640 66221 57013 0.06686003600000029 0.014070830999999978 0.02990759250000007 0.019778730999999945 1
MONTAGE.n.300.9 sdbws 0.7 0.3 90100 25179 70623.7 65475 0.06709008200000023 0.014148809999999989 0.030031191600000062 0.019822142999999952 1
MONTAGE.n.400.0 sdbws 0.7 0.3 107920 28992 84241.6 75659 0.0899079780000002 0.019001021999999937 0.04027310880000001 0.026496156000000024 1
MONTAGE.n.400.1 sdbws 0.7 0.3 111250 30121 86911.29999999999 75508 0.08981796000000018 0.018990596999999932 0.04023880590000001 0.026151522999999996 1
MONTAGE.n.400.10 sdbws 0.7 0.3 109950 29803 85905.9 78923 0.0898279620000002 0.01895890499999992 0.040219622100000005 0.026382842999999993 1
MONTAGE.n.400.11 sdbws 0.7 0.3 97740 26047 76232.1 70683 0.08967459800000019 0.018897605999999945 0.04013070360000002 0.026356524000000013 1
MONTAGE.n.400.12 sdbws 0.7 0.3 109290 29521 85359.29999999999 75961 0.0897979560000002 0.018956402999999948 0.04020886890000003 0.02670956800000003 1
MONTAGE.n.400.13 sdbws 0.7 0.3 99000 26504 77251.2 71928 0.08969126800000013 0.018928880999999925 0.040157597099999984 0.026104799 1
MONTAGE.n.400.14 sdbws 0.7 0.3 113280 30708 88508.4 77454 0.08988464000000017 0.018960155999999947 0.04023750120000001 0.026842733000000035 1
MONTAGE.n.400.15 sdbws 0.7 0.3 104670 28149 81713.7 75152 0.08984463200000019 0.01898183999999992 0.0402406776 0.027095420000000037 1
MONTAGE.n.400.16 sdbws 0.7 0.3 95260 25327 74280.1 64308 0.08946789000000008 0.018807950999999937 0.04000593269999998 0.026412554000000033 1
MONTAGE.n.400.17 sdbws 0.7 0.3 110600 29945 86403.5 79817 0.08981129200000013 0.018962240999999946 0.040216956299999995 0.02619347700000001 1
MONTAGE.n.400.18 sdbws 0.7 0.3 100520 26992 78461.6 74864 0.08965792800000015 0.01888801499999993 0.0401189889 0.026242875000000023 1
MONTAGE.n.400.19 sdbws 0.7 0.3 99860 26870 77963 75531 0.08953123600000026 0.01887842399999992 0.04007426760000002 0.02619827899999998 1
MONTAGE.n.400.2 sdbws 0.7 0.3 109180 29428 85254.4 73230 0.08966459600000021 0.01886090999999993 0.040102015800000015 0.02604723000000001 1
MONTAGE.n.400.3 sdbws 0.7 0.3 99730 26677 77814.1 66475 0.08963125600000013 0.018839225999999938 0.040076835 0.026502532000000023 1
MONTAGE.n.400.4 sdbws 0.7 0.3 105130 28337 82092.1 77319 0.08967126400000018 0.018911783999999925 0.040139628000000004 0.026057275999999987 1
MONTAGE.n.400.5 sdbws 0.7 0.3 93140 24811 72641.29999999999 69691 0.08956457600000019 0.01889093399999995 0.04009302660000002 0.028394189000000108 1
MONTAGE.n.400.6 sdbws 0.7 0.3 96980 25815 75630.5 67697 0.08958124600000024 0.018861743999999934 0.04007759460000003 0.026152955000000002 1
MONTAGE.n.400.7 sdbws 0.7 0.3 106330 28539 82992.7 72870 0.0896645960000002 0.018881342999999932 0.04011631890000002 0.026354858000000023 1
MONTAGE.n.400.8 sdbws 0.7 0.3 111350 30113 86978.9 73635 0.08981462600000015 0.018949313999999946 0.04020890760000001 0.02646234600000003 1
MONTAGE.n.400.9 sdbws 0.7 0.3 101040 27118 78863.4 71140 0.0896145860000002 0.018872168999999918 0.0400948941 0.026283645 1
MONTAGE.n.50.0 sdbws 0.7 0.3 37210 12551 29812.3 33225 0.010002 0.0021442139999999998 0.0045015498 0.002916213 0
MONTAGE.n.50.1 sdbws 0.7 0.3 37030 12482 29665.6 35674 0.009961991999999998 0.0021279509999999995 0.004478163299999999 0.002937826 0
MONTAGE.n.50.10 sdbws 0.7 0.3 37290 12568 29873.399999999998 33201 0.009965326 0.002127116999999999 0.004478579699999999 0.0029403269999999987 0
MONTAGE.n.50.11 sdbws 0.7 0.3 37520 12669 30064.699999999997 33833 0.009978662000000003 0.0021383759999999996 0.0044904618000000006 0.002819238 0
MONTAGE.n.50.12 sdbws 0.7 0.3 37480 12578 30009.399999999998 33659 0.009991997999999998 0.002139209999999999 0.004495046399999999 0.0029969470000000002 0
MONTAGE.n.50.13 sdbws 0.7 0.3 38480 12921 30812.3 34223 0.010008667999999998 0.0021383759999999996 0.0044994636 0.0029295299999999988 0
MONTAGE.n.50.14 sdbws 0.7 0.3 37480 12600 30016 34979 0.009998665999999998 0.002135874 0.0044947115999999995 0.002834632999999999 0
MONTAGE.n.50.15 sdbws 0.7 0.3 36680 12376 29388.8 34200 0.009978662 0.0021350400000000004 0.0044881266 0.0029990309999999997 0
MONTAGE.n.50.16 sdbws 0.7 0.3 36710 12366 29406.8 33296 0.009951989999999997 0.0021279509999999986 0.0044751626999999985 0.002897882999999999 0
MONTAGE.n.50.17 sdbws 0.7 0.3 38840 13049 31102.699999999997 33728 0.009975328 0.002136290999999999 0.004488002099999999 0.0028795759999999996 0
MONTAGE.n.50.18 sdbws 0.7 0.3 39160 13087 31338.1 36631 0.010012001999999999 0.0021450479999999997 0.004505134199999999 0.0028479750000000004 0
MONTAGE.n.50.19 sdbws 0.7 0.3 37950 12760 30393 33346 0.009978662 0.0021367079999999993 0.004489294199999999 0.0029037129999999996 0
MONTAGE.n.50.2 sdbws 0.7 0.3 37430 12578 29974.399999999998 36216 0.009998665999999998 0.0021412949999999997 0.004498506299999999 0.00286003 0
MONTAGE.n.50.3 sdbws 0.7 0.3 37580 12724 30123.199999999997 33196 0.009971994000000003 0.002130869999999999 0.0044832072 0.002810485999999999 0
MONTAGE.n.50.4 sdbws 0.7 0.3 38940 13042 31170.6 36258 0.010025338 0.0021433799999999994 0.0045079674 0.002961173 0
MONTAGE.n.50.5 sdbws 0.7 0.3 37780 12711 30259.3 33479 0.010005334 0.0021437969999999994 0.0045022581 0.002845468 0
MONTAGE.n.50.6 sdbws 0.7 0.3 37360 12579 29925.699999999997 34607 0.010002000000000002 0.002146298999999999 0.004503009299999999 0.002828407 0
MONTAGE.n.50.7 sdbws 0.7 0.3 37860 12792 30339.6 35294 0.009991998 0.002145047999999999 0.004499132999999999 0.0027081230000000006 0
MONTAGE.n.50.8 sdbws 0.7 0.3 36900 12446 29563.8 33411 0.009971994 0.002139626999999999 0.004489337099999999 0.002795512999999999 0
MONTAGE.n.50.9 sdbws 0.7 0.3 39170 13018 31324.399999999998 34047 0.010028671999999995 0.002140878 0.004507216199999999 0.0029120509999999993 0
MONTAGE.n.500.0 sdbws 0.7 0.3 131300 34665 102309.5 86457 0.11252250000000003 0.02369227199999992 0.05034134039999995 0.03319402600000012 1
MONTAGE.n.500.1 sdbws 0.7 0.3 119330 31115 92865.5 84243 0.11245248600000002 0.0236376449999999 0.05028209729999994 0.03351597500000016 1
MONTAGE.n.500.10 sdbws 0.7 0.3 113730 29536 88471.79999999999 78078 0.11236913600000005 0.023571758999999914 0.05021097209999996 0.033270729000000145 1
MONTAGE.n.500.11 sdbws 0.7 0.3 109440 28277 85091.1 79719 0.11237913800000013 0.02358802199999991 0.05022535679999998 0.033316115000000125 1
MONTAGE.n.500.12 sdbws 0.7 0.3 134840 35822 105134.59999999999 85017 0.11259251400000014 0.023653490999999905 0.050335197899999976 0.033538118000000124 1
MONTAGE.n.500.13 sdbws 0.7 0.3 115670 30097 89998.1 78741 0.11235580000000002 0.023601782999999925 0.050227988099999954 0.03337359800000012 1
MONTAGE.n.500.14 sdbws 0.7 0.3 124290 32551 96768.29999999999 86046 0.11252250000000008 0.02367225599999991 0.050327329199999965 0.03334328700000011 1
MONTAGE.n.500.15 sdbws 0.7 0.3 125560 33061 97810.29999999999 86028 0.1127725500000001 0.02378609699999992 0.05048203289999997 0.033794762000000166 1
MONTAGE.n.500.16 sdbws 0.7 0.3 126440 33288 98494.4 83526 0.11246915600000004 0.02361053999999986 0.05026812479999991 0.03344023100000014 1
MONTAGE.n.500.17 sdbws 0.7 0.3 116110 30257 90354.1 80563 0.11245915400000014 0.023593859999999908 0.05025344819999998 0.03347386000000013 1
MONTAGE.n.500.18 sdbws 0.7 0.3 135010 35758 105234.4 84155 0.11258584600000016 0.0236826809999999 0.050353630499999975 0.03301710500000008 1
MONTAGE.n.500.19 sdbws 0.7 0.3 122050 31958 95022.4 85538 0.11258584600000004 0.023731886999999917 0.05038807469999995 0.033012583000000095 1
MONTAGE.n.500.2 sdbws 0.7 0.3 120270 31328 93587.4 82113 0.11244915200000005 0.023619713999999906 0.05026854539999995 0.032914144000000096 1
MONTAGE.n.500.3 sdbws 0.7 0.3 123090 32364 95872.2 81977 0.11256250800000009 0.02362221599999989 0.05030430359999995 0.03338945300000013 1
MONTAGE.n.500.4 sdbws 0.7 0.3 109480 28355 85142.5 79354 0.1124991620000001 0.023712704999999928 0.05034864209999998 0.035904231000000286 1
MONTAGE.n.500.5 sdbws 0.7 0.3 122280 32130 95235 81167 0.11246915599999997 0.023610122999999903 0.05026783289999992 0.03331910100000012 1
MONTAGE.n.500.6 sdbws 0.7 0.3 121250 31784 94410.2 84308 0.11241581200000007 0.02362471799999993 0.05026204619999997 0.033384434000000116 1
MONTAGE.n.500.7 sdbws 0.7 0.3 129840 34297 101177.09999999999 88338 0.11267253000000006 0.023789432999999895 0.05045436209999994 0.03403657600000015 1
MONTAGE.n.500.8 sdbws 0.7 0.3 119440 31286 92993.79999999999 84735 0.11268920000000014 0.023783177999999933 0.050454984599999995 0.03597635400000027 1
MONTAGE.n.500.9 sdbws 0.7 0.3 130770 34375 101851.5 88495 0.11268586600000009 0.023716874999999898 0.05040757229999995 0.032939716000000105 1
MONTAGE.n.600.0 sdbws 0.7 0.3 144240 37083 112092.9 97953 0.13526371400000006 0.028539062999999875 0.060556458299999935 0.03978552700000014 1
MONTAGE.n.600.1 sdbws 0.7 0.3 157740 41093 122745.9 99462 0.135417078 0.02849652899999986 0.0605726936999999 0.039845828000000194 1
MONTAGE.n.600.10 sdbws 0.7 0.3 155100 40292 120657.59999999999 100012 0.13551043000000007 0.028599527999999874 0.06067279859999993 0.03925882200000015 1
MONTAGE.n.600.11 sdbws 0.7 0.3 135520 34575 105236.5 88814 0.1349436500000001 0.02834348999999989 0.060323537999999954 0.03950135200000013 1
MONTAGE.n.600.12 sdbws 0.7 0.3 141860 36335 110202.5 92430 0.13515702600000007 0.028382270999999872 0.060414697499999934 0.03998250200000015 1
MONTAGE.n.600.13 sdbws 0.7 0.3 128090 32521 99419.3 89580 0.1351670280000002 0.028455662999999878 0.06046907249999997 0.041510090000000215 1
MONTAGE.n.600.14 sdbws 0.7 0.3 126250 31888 97941.4 90570 0.135030334 0.0283914449999999 0.06038311169999992 0.03985386000000019 1
MONTAGE.n.600.15 sdbws 0.7 0.3 143590 36915 111587.5 95211 0.135100348 0.028431059999999897 0.060431846399999926 0.039634233000000144 1
MONTAGE.n.600.16 sdbws 0.7 0.3 146080 37604 113537.2 98379 0.13545708600000012 0.028582847999999866 0.06064511939999993 0.040596359000000234 1
MONTAGE.n.600.17 sdbws 0.7 0.3 152030 39403 118241.9 99018 0.13561378400000013 0.028647065999999867 0.06073708139999995 0.040646441000000165 1
MONTAGE.n.600.18 sdbws 0.7 0.3 130030 32915 100895.5 88479 0.13494031600000006 0.028343072999999868 0.06032224589999992 0.040267477000000156 1
MONTAGE.n.600.19 sdbws 0.7 0.3 140570 36068 109219.4 97242 0.13529372000000006 0.02851821299999987 0.06055086509999992 0.04146526200000022 1
MONTAGE.n.600.2 sdbws 0.7 0.3 153020 39587 118990.09999999999 100110 0.135633788 0.028630802999999903 0.06073169849999993 0.04004461500000018 1
MONTAGE.n.600.3 sdbws 0.7 0.3 145420 37433 113023.9 93483 0.13516702800000005 0.028395197999999892 0.060426746999999933 0.040536883000000176 1
MONTAGE.n.600.4 sdbws 0.7 0.3 132500 33687 102856.09999999999 91104 0.13507701000000008 0.02841896699999987 0.06041637989999993 0.040047482000000176 1
MONTAGE.n.600.5 sdbws 0.7 0.3 136780 34858 106203.4 93159 0.13515035800000008 0.028458581999999875 0.06046611479999994 0.03957770600000015 1
MONTAGE.n.600.6 sdbws 0.7 0.3 139690 35697 108492.09999999999 95751 0.1351903660000001 0.028489856999999882 0.06050000969999994 0.04092910900000024 1
MONTAGE.n.600.7 sdbws 0.7 0.3 141640 36350 110053 93848 0.13509034599999994 0.028391027999999867 0.06040082339999989 0.039503089000000206 1
MONTAGE.n.600.8 sdbws 0.7 0.3 151860 39221 118068.29999999999 94856 0.13539040599999996 0.02846191799999987 0.060540464399999896 0.039664307000000155 1
MONTAGE.n.600.9 sdbws 0.7 0.3 134850 34253 104670.9 95028 0.13530038800000002 0.0285282209999999 0.06055987109999994 0.042684683000000244 1
MONTAGE.n.700.0 sdbws 0.7 0.3 162040 40772 125659.59999999999 100855 0.15783156000000034 0.03316692899999987 0.07056631830000001 0.047122919000000166 1
MONTAGE.n.700.1 sdbws 0.7 0.3 150090 37438 116294.4 102093 0.15795491800000025 0.03328243799999984 0.07068418199999996 0.04901140800000023 1
MONTAGE.n.700.10 sdbws 0.7 0.3 161890 40807 125565.09999999999 99903 0.157874902 0.03318402599999987 0.0705912887999999 0.04625647100000017 1
MONTAGE.n.700.11 sdbws 0.7 0.3 181200 46501 140790.3 114826 0.1582516440000002 0.0334333919999999 0.07087886759999999 0.04627692900000015 1
MONTAGE.n.700.12 sdbws 0.7 0.3 158740 39984 123113.2 102191 0.15783489400000028 0.03317026499999986 0.07056965369999998 0.046522755000000145 1
MONTAGE.n.700.13 sdbws 0.7 0.3 176580 45178 137159.4 105302 0.1579949260000003 0.03329119499999989 0.07070231430000001 0.046213858000000156 1
MONTAGE.n.700.14 sdbws 0.7 0.3 160240 40411 124291.29999999999 104803 0.1580082620000003 0.033302036999999875 0.07071390450000001 0.0469712410000002 1
MONTAGE.n.700.15 sdbws 0.7 0.3 161440 40779 125241.7 110297 0.1579582520000003 0.03334540499999985 0.07072925909999998 0.04968238300000013 1
MONTAGE.n.700.16 sdbws 0.7 0.3 143120 35339 110785.7 100341 0.15771820400000022 0.03312189299999988 0.07050078629999998 0.04679229900000018 1
MONTAGE.n.700.17 sdbws 0.7 0.3 162730 41015 126215.5 101238 0.15798825800000021 0.03326534099999989 0.07068221609999999 0.046296174000000176 1
MONTAGE.n.700.18 sdbws 0.7 0.3 145890 36266 113002.79999999999 99658 0.1575615060000001 0.03308978399999985 0.07043130059999993 0.0461987780000001 1
MONTAGE.n.700.19 sdbws 0.7 0.3 157950 39718 122480.4 105225 0.15802493200000026 0.03334874099999987 0.07075159829999998 0.048127975000000184 1
MONTAGE.n.700.2 sdbws 0.7 0.3 150240 37378 116381.4 104371 0.1579149100000002 0.03332080199999989 0.07069903439999999 0.05040898400000016 1
MONTAGE.n.700.3 sdbws 0.7 0.3 155570 39010 120602 102647 0.1578615660000002 0.0331898639999999 0.07059137459999999 0.04720404800000012 1
MONTAGE.n.700.4 sdbws 0.7 0.3 147830 36771 114512.29999999999 99991 0.15765819200000022 0.033110633999999854 0.07047490139999996 0.047086523000000206 1
MONTAGE.n.700.5 sdbws 0.7 0.3 174230 44498 135310.4 106587 0.15814162200000004 0.03327409799999986 0.0707343551999999 0.04694746600000021 1
MONTAGE.n.700.6 sdbws 0.7 0.3 151510 37631 117346.29999999999 103645 0.1578048880000001 0.033224474999999906 0.07059859889999996 0.046705976000000114 1
MONTAGE.n.700.7 sdbws 0.7 0.3 153840 38641 119280.29999999999 99780 0.1578815700000002 0.03322697699999987 0.07062335489999996 0.04679381300000014 1
MONTAGE.n.700.8 sdbws 0.7 0.3 153670 38479 119112.7 101508 0.15790490800000026 0.033225725999999865 0.07062948059999999 0.04644422400000017 1
MONTAGE.n.700.9 sdbws 0.7 0.3 181410 46522 140943.59999999998 109202 0.15806494000000024 0.03330412199999987 0.07073236739999997 0.046438604000000105 1
MONTAGE.n.800.0 sdbws 0.7 0.3 183010 45735 141827.5 121102 0.18102286400000037 0.038212211999999954 0.08105540760000007 0.05759335500000015 1
MONTAGE.n.800.1 sdbws 0.7 0.3 160390 39091 124000.29999999999 105349 0.1804660860000002 0.03786485099999997 0.08064522150000003 0.05254677900000025 1
MONTAGE.n.800.10 sdbws 0.7 0.3 165440 40532 127967.59999999999 113583 0.18087950200000033 0.038147576999999926 0.08096715450000004 0.057750935000000135 1
MONTAGE.n.800.11 sdbws 0.7 0.3 168300 41471 130251.29999999999 114152 0.1806294520000004 0.038035403999999925 0.08081361840000006 0.05573431700000006 1
MONTAGE.n.800.12 sdbws 0.7 0.3 165680 40537 128137.09999999999 114041 0.18065612400000022 0.038050415999999955 0.08083212840000004 0.056654097000000056 1
MONTAGE.n.800.13 sdbws 0.7 0.3 183780 45890 142413 114913 0.18085616400000032 0.038041658999999936 0.08088601050000005 0.054214408000000144 1
MONTAGE.n.800.14 sdbws 0.7 0.3 164040 40241 126900.29999999999 106364 0.18060944800000026 0.037869020999999906 0.0806911491 0.053974321000000165 1
MONTAGE.n.800.15 sdbws 0.7 0.3 163340 39862 126296.59999999999 110356 0.18043941400000024 0.03789612599999992 0.08065911240000001 0.05327637100000004 1
MONTAGE.n.800.16 sdbws 0.7 0.3 173090 42664 133962.2 117833 0.1810695400000002 0.03819845099999999 0.08105977770000004 0.05783180500000015 1
MONTAGE.n.800.17 sdbws 0.7 0.3 170590 41952 131998.59999999998 107959 0.1805794420000004 0.037950752999999976 0.0807393597000001 0.05291282900000014 1
MONTAGE.n.800.18 sdbws 0.7 0.3 182920 45752 141769.59999999998 115323 0.1806827960000004 0.037977440999999966 0.0807890475000001 0.053467189000000095 1
MONTAGE.n.800.19 sdbws 0.7 0.3 187340 47143 145280.9 117370 0.18103286600000004 0.03811838699999995 0.08099273069999997 0.05360698300000013 1
MONTAGE.n.800.2 sdbws 0.7 0.3 194680 49310 151069 115177 0.1808861700000003 0.03799328700000001 0.0808611519000001 0.05350430800000017 1
MONTAGE.n.800.3 sdbws 0.7 0.3 185150 46510 143558 118872 0.18100952800000028 0.03817885199999993 0.08102805480000003 0.053073915000000145 1
MONTAGE.n.800.4 sdbws 0.7 0.3 160590 39127 124151.09999999999 105907 0.1805027600000001 0.037879028999999946 0.08066614829999999 0.05309906800000021 1
MONTAGE.n.800.5 sdbws 0.7 0.3 165510 40442 127989.59999999999 109258 0.1805127620000005 0.03789695999999996 0.08068170060000013 0.053442461000000135 1
MONTAGE.n.800.6 sdbws 0.7 0.3 174430 43187 135057.09999999998 115986 0.18081615600000034 0.03806709599999996 0.08089181400000006 0.053935567000000156 1
MONTAGE.n.800.7 sdbws 0.7 0.3 178160 44201 137972.3 116068 0.18080948800000038 0.038015804999999944 0.08085390990000008 0.053652844000000165 1
MONTAGE.n.800.8 sdbws 0.7 0.3 193000 48746 149723.8 118724 0.18096285200000037 0.038136734999999894 0.08098457010000004 0.05362984100000006 1
MONTAGE.n.800.9 sdbws 0.7 0.3 170790 42033 132162.9 114937 0.1807194700000002 0.038068763999999936 0.08086397580000002 0.05581475000000017 1
